please,guaranteed,purchase,interested,store,account,customer,bank,sms,club,message,call,nationwide,cost,card,mail,apple,charges,update,today,Number of words,Number of Upper Case Words,Conatins Special Character,Noun,Pronoun,Adjective,Verb,Adverb,Preposition,Conjunction,Size,Number of Digits,Number of Alphabets,Number of Space,Number of Upper case letters,Number of Mathematical symbols,Number of punctuation symbols,Misspelled score,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,SMOGIndex,Phone Number,Email Id,URL present,Self Answering Type msg,Emotions present,Greeting tokens present,Contains visual morphemes,age_of_domain,is_atrate_present,is_hypen_present,number_of_dots,length_of_url,special_symbols_count_in_url,ssl_certifiacte_type,source_code_form_domain_match,apk_download_detection,Label
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,0,7,0,3,1,0,3,2,156,16,109,27,29,0,3,25,5.892413793,13.37172414,8.52313031,104.4689655,12.97931034,8.477225575,1,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,1,0,0,0,27,0,22,3,1,0,2,25,2.88,1.794,4.1530844,83.32,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,1,0,0,0,0,28,0,20,4,2,0,4,20,-1.84,-0.09,1.801144,117.16,2,3,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,3,2,1,2,4,2,0,97,0,74,20,3,0,3,14.29,4.253636364,5.412727273,2.632000273,103.7504545,10.61818182,8.477225575,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,4,0,5,5,6,2,1,1,2,159,0,117,32,12,0,8,0,9.441935484,11.84645161,5.436463323,82.58290323,13.69032258,8.477225575,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,28,0,24,3,1,0,1,50,9.57,8.83,12.081482,33.575,11.6,8.477225575,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,1,1,1,1,0,1,36,0,28,7,1,0,1,25,0.805,-0.945,1.0802645,103.54,3.2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,1,2,1,2,0,64,1,43,13,2,0,7,14.29,1.273333333,-0.114,-0.5257264,112.65,8.666666667,8.477225575,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,1,0,1,0,2,0,30,0,23,5,2,0,2,0,-4.431428571,-2.454285714,-0.708047857,139.3014286,2.8,3,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,26,0,19,4,2,0,3,0,-3.416666667,-3.515,-2.112489167,130.245,2.4,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,2,2,2,2,0,2,1,175,0,143,25,16,0,7,23.08,12.3775,15.6178125,9.550177656,63.3175,12.8,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0,11,1,5,2,1,3,1,160,0,115,32,3,4,8,12.12,10.51117647,11.91647059,3.735523588,80.26029412,13.6,3,0,0,0,1,1,1,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,0,0,26,0,21,4,1,0,1,0,2.88,0.852,2.9771142,83.32,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,1,0,0,0,0,29,0,24,4,1,0,1,0,5.24,3.678,6.5050248,66.4,10,8.477225575,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,24,0,19,4,1,0,1,0,-1.84,-1.032,0.6251738,117.16,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,29,0,23,4,1,0,2,0,2.88,2.736,5.3290546,83.32,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,2,0,0,47,0,36,9,2,0,2,40,6.01,0.526,2.4079316,69.785,8,8.477225575,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,3,3,1,0,2,1,0,63,1,48,13,2,0,1,14.29,1.67,2.055,2.665297357,108.025,8.457142857,8.477225575,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,1,0,2,1,0,0,37,0,29,6,1,0,1,28.57,0.625714286,1.582857143,4.331824429,103.0442857,2.8,3,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,7,1,3,1,1,2,0,124,0,92,23,5,1,6,20.83,5.57,8.625,5.5058215,97.875,11.26666667,8.477225575,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,52,0,41,7,1,0,4,25,3.755,6.70875,10.63502238,82.39,8.2,8.477225575,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0,4,4,4,4,5,2,1,180,0,135,33,5,2,10,0,11.1174359,14.61538462,4.095409,84.81923077,16.62564103,8.477225575,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,5,1,4,1,2,2,1,117,0,92,24,2,0,1,12,7.376,8.4028,4.65355648,86.708,13.2,10.74596669,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,1,0,0,1,0,27,0,19,6,1,0,2,28.57,0.516666667,-3.515,-2.112489167,102.045,2.4,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,2,1,0,0,25,0,19,5,1,0,1,0,0.516666667,-3.515,-2.112489167,102.045,2.4,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,1,1,0,0,35,0,26,5,2,0,4,0,-3.62,-2.1225,-0.38969825,135.265,3.2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,2,0,2,0,0,33,0,25,6,2,0,2,0,-2.745714286,-1.108571429,0.971909571,127.2157143,2.8,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,1,0,1,0,1,1,38,0,30,7,1,0,1,0,-2.145,0.2325,2.55022725,124.69,3.2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,7,0,6,0,1,0,0,156,26,102,21,12,1,5,27.27,4.117777778,14.39888889,10.97822,113.63,15.24444444,12.48683298,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,0,0,0,0,3,0,77,0,62,12,2,0,3,15.38,7.633846154,7.533076923,9.965617692,63.48615385,11.35384615,10.74596669,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,1,0,38,0,31,6,1,0,1,0,3.997142857,2.928571429,6.011781857,78.87285714,2.8,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,16,0,12,3,1,0,1,25,-2.23,-5.3,-5.558071,118.175,1.6,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,2,1,2,0,0,1,1,130,0,85,23,23,0,22,8.33,4.01,8.5875,7.70919875,101.935,8,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,8,0,4,1,0,2,1,133,1,101,26,3,1,4,3.7,8.394285714,9.896071429,4.771959321,84.75071429,15.48571429,12.48683298,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,1,4,0,1,0,1,0,40,0,29,10,4,0,1,0,-3.790909091,-3.512727273,-2.989131364,141.8336364,4.4,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,11,0,6,1,1,0,4,0,-10.48666667,-10.51,-13.90352867,175.59,1.2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,1,1,0,0,0,45,0,36,7,2,0,2,0,5.23,3.765,6.9601155,71.815,13.2,10.74596669,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2,2,0,0,1,3,0,67,1,45,11,3,0,10,16.67,4.003076923,1.736153846,2.728878,89.51692308,11.35384615,10.74596669,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,2,0,0,0,0,40,0,32,6,2,0,2,0,2.311428571,3.601428571,6.851760571,90.95857143,2.8,3,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,2,2,3,1,1,0,0,75,0,51,14,4,0,10,33.33,0.975,1.583125,1.092016063,116.57,6.4,3,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,6,1,5,2,2,0,0,92,1,66,23,2,0,2,33.33,7.045,3.71875,-0.619023292,87.3,9.6,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,1,0,6,0,4,0,1,145,0,103,22,12,2,16,17.39,9.617272727,11.62136364,10.38271295,65.29590909,10.61818182,8.477225575,0,0,0,1,1,1,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,1,0,0,0,30,0,24,4,2,0,2,20,2.88,3.678,6.5050248,83.32,10,8.477225575,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,2,0,1,0,0,100,-15.2,-11.51,-33.628382,205.82,0.4,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,5,3,1,3,1,1,1,125,0,95,24,6,0,6,0,7.257692308,8.779615385,4.545294654,89.33730769,13.47692308,10.74596669,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,7,0,3,1,0,0,0,121,9,74,28,1,0,8,13.79,6.302962963,6.548888889,1.178468333,97.96333333,12.28148148,8.477225575,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,3,2,1,0,0,0,0,56,0,42,9,2,0,5,30,0.89,1.055,2.313067833,110.055,8.133333333,8.477225575,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,1,0,0,0,1,0,42,0,33,6,2,0,3,0,-0.67,1.99875,4.755171375,114.115,3.2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,2,3,1,0,1,1,0,70,0,55,10,1,0,5,18.18,1.67,4.073571429,5.1852335,108.025,5.6,3,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,2,1,1,0,1,0,1,50,3,35,10,1,0,2,0,0.11,1.468,3.5839018,112.085,4,3,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,4,0,2,3,1,1,1,112,24,66,17,3,1,2,22.22,4.862105263,10.38052632,10.49389653,94.04473684,11.81052632,10.74596669,1,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,17,0,0,3,1,0,0,0,1,0,106,13,73,16,7,1,3,17.65,11.3,11.88625,13.95419013,42.545,8.9,8.477225575,1,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,0
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,27,7,0,6,1,1,2,1,1,0,155,17,108,26,28,0,2,7.41,6.74,13.87555556,10.32490322,94.83,15.24444444,12.48683298,1,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,1,4,3,4,3,0,1,135,0,106,25,4,0,4,0,7.52,10.28586207,4.670814138,92.8,14.35862069,10.74596669,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,23,3,0,4,1,2,1,0,0,0,156,16,111,22,23,2,5,4.35,7.848,14.9968,12.88534788,83.324,14.8,12.48683298,1,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,1,0,1,2,1,0,34,0,27,7,1,0,0,0,-2.145,-1.53375,0.345283125,124.69,3.2,3,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,8,1,1,3,1,2,1,139,0,110,25,2,0,4,3.85,10.67333333,11.25888889,7.058319333,66.63,15.24444444,12.48683298,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,1,0,0,0,2,0,38,0,27,9,1,0,2,10,-1.591111111,-2.8,-1.448726556,122.5,3.6,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,1,0,2,0,0,0,46,0,33,9,2,0,4,30,1.29,-0.887,0.6439763,103.625,4,3,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,2,1,1,0,1,0,44,0,32,10,2,0,2,9.09,-2.06,-2.87,-2.586808,131.205,4.8,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,8,0,9,2,6,3,0,1,0,206,0,158,37,49,0,11,60.53,8.696923077,17.15153846,7.261482615,102.1730769,15.6,3,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,1,1,0,1,2,0,0,43,0,33,9,2,0,1,10,-3.43,-0.887,0.6439763,137.465,4,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,1,3,1,3,5,1,1,116,0,89,21,2,0,6,4.55,6.432,7.8376,3.94797436,93.476,11.6,8.477225575,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,2,0,1,2,0,0,0,90,14,59,14,7,0,3,6.67,2.846666667,8.992,10.84198553,101.37,6,3,1,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,5,0,1,2,0,0,1,159,26,100,26,13,2,4,18.52,6.396774194,13.21387097,7.143516839,104.4151613,13.69032258,8.477225575,1,0,1,1,0,0,1,57,1,1,5,78,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3,1,2,2,0,0,0,80,0,66,14,1,0,0,6.67,8.353333333,6.794,8.098055067,61.89,8.666666667,8.477225575,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,1,1,0,48,0,39,7,2,0,2,12.5,4.964444444,3.48,6.391074778,75.5,8.044444444,8.477225575,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8,0,0,4,1,1,0,0,0,2,53,12,25,8,2,2,3,11.11,-4.213333333,3.48,6.391074778,141.3,3.6,3,1,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,3,2,0,1,1,3,2,62,0,44,12,1,0,3,7.69,0.827142857,0.372857143,0.565350571,114.0678571,8.457142857,8.477225575,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,4,1,3,2,0,2,0,88,0,71,14,4,0,3,13.33,4.922352941,6.741176471,7.015792529,90.05058824,9.152941176,8.477225575,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,5,3,6,1,1,1,1,159,1,120,30,7,0,6,12.9,9.817058824,12.33205882,4.254333971,85.23676471,14.77647059,8.477225575,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,3,4,2,3,0,3,1,147,0,121,25,3,0,1,3.85,10.43461538,13.48961538,10.42514565,66.56038462,15.01538462,12.48683298,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,1,0,12,0,8,2,1,0,2,0,-8.13,-10.01,-11.437922,160.475,1.6,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,2,2,3,2,0,1,0,90,0,69,17,2,0,4,0,4.228235294,6.187058824,6.324045353,95.02705882,6.8,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,1,0,1,0,1,0,0,40,0,29,8,29,0,3,0,-12.08,-1.753333333,-0.142093,197.7,3.6,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,1,0,0,29,0,21,3,1,0,5,75,-2.745714286,-3.8,-2.388005286,127.2157143,2.8,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,1,0,0,26,0,22,4,1,0,0,20,5.24,1.794,4.1530844,66.4,10,8.477225575,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,23,0,19,3,1,0,1,25,3.67,2.9425,4.73166825,75.875,1.6,3,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,2,2,1,2,0,2,0,59,0,46,13,3,0,0,14.29,2.512857143,1.045714286,1.405329286,101.9821429,5.6,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,2,0,2,1,1,4,1,104,0,80,19,2,0,5,15,6.399090909,6.697272727,4.235596,88.36863636,10.61818182,8.477225575,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,2,0,1,1,0,0,41,0,33,7,1,0,1,25,2.28,1.99875,4.755171375,92.965,8.2,8.477225575,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,7,0,1,0,1,0,0,50,1,36,12,1,0,1,23.08,-0.535384615,-1.524615385,-1.341788077,122.0553846,5.2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,1,0,0,2,0,40,0,32,7,1,0,1,0,3.755,1.41,4.02019,82.39,8.2,8.477225575,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,29,0,26,2,1,0,1,0,12.52,11.185,15.0214075,12.425,21.6,10.74596669,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,1,1,0,0,0,0,49,0,36,10,3,0,3,0,1.572727273,-0.515454545,0.752592,103.3790909,4.4,3,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,1,1,0,2,1,1,45,0,37,7,1,0,1,25,-0.28,2.433333333,5.084441222,113.1,8.044444444,8.477225575,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,3,5,3,4,1,1,2,156,0,113,25,12,0,15,15.38,8.740689655,11.58517241,6.292842,84.04827586,14.35862069,10.74596669,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,2,5,2,0,1,2,0,86,2,64,20,6,0,0,23.81,2.714285714,3.872857143,1.269809619,113.0057143,8.4,3,0,0,0,1,0,1,0,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,3,3,0,3,4,2,1,129,0,101,26,2,0,2,7.41,8.394285714,9.559642857,4.351969964,84.75071429,11.2,3,0,0,0,1,0,1,0,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,2,1,2,0,1,0,0,40,0,26,8,2,0,6,22.22,-1.591111111,-3.323333333,-2.102043333,122.5,3.6,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,2,0,2,68,1,50,10,1,0,4,45.45,1.873333333,4.5875,6.722956083,103.005,8.133333333,8.477225575,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,2,1,0,28,0,22,5,1,0,1,0,0.516666667,-1.16,0.827436333,102.045,2.4,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,1,2,0,0,0,0,34,0,27,7,1,0,0,0,2.28,-1.53375,0.345283125,92.965,3.2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,6,5,5,2,3,1,1,154,0,110,34,3,0,10,28.57,9.683243243,11.0727027,0.880177892,91.53945946,14.8,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,1,0,23,0,14,5,1,0,4,0,-6.56,-5.742,-5.2546772,151,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,1,0,0,1,0,39,0,30,7,1,0,1,12.5,3.997142857,2.255714286,5.171803143,78.87285714,8.514285714,8.477225575,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,1
